"Jahr","StatZoneCd","StatZoneLang","QuarCd","QuarLang","KreisCd","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2008,"02112","See Süd-West","021","Wollishofen","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02112","See Süd-West","021","Wollishofen","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02112","See Süd-West","021","Wollishofen","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02301","Höckler","023","Leimbach","2","Bewilligt","6702",1,"Öffentliche Hand",6
2008,"02301","Höckler","023","Leimbach","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02301","Höckler","023","Leimbach","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02301","Höckler","023","Leimbach","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02301","Höckler","023","Leimbach","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02301","Höckler","023","Leimbach","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02301","Höckler","023","Leimbach","2","Im Bau","6703",2,"Wohnbaugenossenschaften",130
2008,"02301","Höckler","023","Leimbach","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02301","Höckler","023","Leimbach","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02301","Höckler","023","Leimbach","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Im Bau","6703",2,"Wohnbaugenossenschaften",64
2008,"02302","Mahrbachweg","023","Leimbach","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02302","Mahrbachweg","023","Leimbach","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02303","Sihlweidstrasse","023","Leimbach","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02401","Parkring","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02401","Parkring","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02401","Parkring","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02401","Parkring","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02401","Parkring","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02401","Parkring","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02401","Parkring","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02401","Parkring","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02401","Parkring","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02401","Parkring","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02402","Kongresshaus","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02402","Kongresshaus","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02402","Kongresshaus","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02402","Kongresshaus","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02402","Kongresshaus","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02402","Kongresshaus","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02402","Kongresshaus","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02402","Kongresshaus","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02402","Kongresshaus","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02402","Kongresshaus","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02403","Belvoir-Park","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02403","Belvoir-Park","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02403","Belvoir-Park","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02403","Belvoir-Park","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02403","Belvoir-Park","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02403","Belvoir-Park","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02403","Belvoir-Park","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02403","Belvoir-Park","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02403","Belvoir-Park","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02403","Belvoir-Park","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02404","Museum Rietberg","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02404","Museum Rietberg","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02404","Museum Rietberg","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02404","Museum Rietberg","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02404","Museum Rietberg","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02404","Museum Rietberg","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02404","Museum Rietberg","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02404","Museum Rietberg","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02404","Museum Rietberg","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02404","Museum Rietberg","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02405","Rieterplatz","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02405","Rieterplatz","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02405","Rieterplatz","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02405","Rieterplatz","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02405","Rieterplatz","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02405","Rieterplatz","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02405","Rieterplatz","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02405","Rieterplatz","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02405","Rieterplatz","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02405","Rieterplatz","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02406","Gartenstrasse","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02406","Gartenstrasse","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02406","Gartenstrasse","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02406","Gartenstrasse","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02406","Gartenstrasse","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02406","Gartenstrasse","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02406","Gartenstrasse","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02406","Gartenstrasse","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02406","Gartenstrasse","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02406","Gartenstrasse","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"02407","See West","024","Enge","2","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"02407","See West","024","Enge","2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"02407","See West","024","Enge","2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"02407","See West","024","Enge","2","Bewilligt","6702",4,"Natürliche Personen",0
2008,"02407","See West","024","Enge","2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"02407","See West","024","Enge","2","Im Bau","6703",1,"Öffentliche Hand",0
2008,"02407","See West","024","Enge","2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"02407","See West","024","Enge","2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"02407","See West","024","Enge","2","Im Bau","6703",4,"Natürliche Personen",0
2008,"02407","See West","024","Enge","2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Im Bau","6703",3,"Übrige private Gesellschaften",18
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03101","Höfliweg","031","Alt-Wiedikon","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03102","Goldbrunnenplatz","031","Alt-Wiedikon","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03103","Gotthelfstrasse","031","Alt-Wiedikon","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03104","Manesseplatz","031","Alt-Wiedikon","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03105","Binz","031","Alt-Wiedikon","3","Im Bau","6703",5,"Im Stockwerkeigentum",51
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Bewilligt","6702",3,"Übrige private Gesellschaften",8
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Im Bau","6703",3,"Übrige private Gesellschaften",91
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03106","Saalsporthalle","031","Alt-Wiedikon","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03301","Heuried","033","Friesenberg","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03301","Heuried","033","Friesenberg","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03301","Heuried","033","Friesenberg","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03301","Heuried","033","Friesenberg","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03301","Heuried","033","Friesenberg","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03301","Heuried","033","Friesenberg","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03301","Heuried","033","Friesenberg","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03301","Heuried","033","Friesenberg","3","Im Bau","6703",3,"Übrige private Gesellschaften",154
2008,"03301","Heuried","033","Friesenberg","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03301","Heuried","033","Friesenberg","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03302","Gehrenholz","033","Friesenberg","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03303","Uetliberg","033","Friesenberg","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03303","Uetliberg","033","Friesenberg","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03303","Uetliberg","033","Friesenberg","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03303","Uetliberg","033","Friesenberg","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03303","Uetliberg","033","Friesenberg","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03303","Uetliberg","033","Friesenberg","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03303","Uetliberg","033","Friesenberg","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03303","Uetliberg","033","Friesenberg","3","Im Bau","6703",3,"Übrige private Gesellschaften",17
2008,"03303","Uetliberg","033","Friesenberg","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03303","Uetliberg","033","Friesenberg","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Bewilligt","6702",1,"Öffentliche Hand",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Bewilligt","6702",4,"Natürliche Personen",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Im Bau","6703",1,"Öffentliche Hand",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Im Bau","6703",4,"Natürliche Personen",0
2008,"03304","Strassenverkehrsamt","033","Friesenberg","3","Im Bau","6703",5,"Im Stockwerkeigentum",0
